Date,tx,transactionfee,blocks,blockreward,gasused,etherprice,hashrate,dailyethburnt
2017-01-03,45883,40245343098687603577,6035,31523.28125,1725017707,9.6,5984.9265,
2017-01-04,50673,39504583436605983867,6141,32099.53125,1722856381,10.88,6603.4409,
2017-01-05,49596,34857577903488731517,6091,31817.03125,1531231916,10.2,6748.8433,
2017-01-06,43804,31319076402295599237,6009,31359.53125,1346979886,10.07,6783.5835,
2017-01-07,43622,30184494073781288105,6108,31895.0,1339394826,9.79,7025.7055,
2017-01-08,42727,33024227832090476133,6074,31684.375,1452349378,10.27,7052.8143,
2017-01-09,46188,35919169690070732630,6082,31750.3125,1557850735,10.2,7281.103,
2017-01-10,48179,38709404013881217984,6030,31349.375,1666781505,10.55,7283.0151,
2017-01-11,45221,34634134307247943159,6047,31522.96875,1526928420,9.83,7356.4905,
2017-01-12,50589,37083060660754731459,6056,31556.71875,1613483109,9.81,7432.253,
2017-01-13,50833,35782731983713529211,6106,31730.3125,1614122156,9.78,7568.8324,
2017-01-14,42044,28739323359416135537,6067,31478.125,1276527305,9.78,7587.9426,
2017-01-15,41748,29981494275967727621,6085,31702.03125,1333535915,9.88,7741.9086,
2017-01-16,45375,32523713407245292661,6052,31540.3125,1447294287,9.59,7735.3142,
2017-01-17,46671,39422370215030625331,6002,31296.09375,1742542655,10.14,7657.6882,
2017-01-18,44994,33984213641577643843,6065,31607.96875,1514489339,10.19,7592.5237,
2017-01-19,43628,31295282022109784175,6158,32121.09375,1417244289,10.43,8114.4421,
2017-01-20,45775,33647780082062600001,5963,31121.09375,1515455427,10.6,7838.6452,
2017-01-21,43302,30663926862289090681,6046,31523.75,1388291037,10.91,8044.0736,
2017-01-22,47432,35768655611072718609,6065,31577.8125,1643236317,10.71,8083.9775,
2017-01-23,46076,35018861180104653007,6048,31498.4375,1597491636,10.78,8232.8818,
2017-01-24,50414,41164260408630843732,6037,31420.46875,1886697084,10.51,8124.3364,
2017-01-25,46256,37756706335768864167,6010,31423.59375,1674958906,10.51,8145.8979,
2017-01-26,46856,36459947636460863024,6081,31784.6875,1623030263,10.65,8367.5758,
2017-01-27,46680,35349428697352599603,5985,31114.84375,1559585360,10.51,8244.2883,
2017-01-28,45189,33345009009816923628,6063,31527.96875,1513588184,10.54,8279.3794,
2017-01-29,42509,30618545932158397468,5960,31133.125,1368433239,10.47,8111.2062,
2017-01-30,45369,32792538455809677597,6094,31915.3125,1490998292,10.62,8348.0885,
2017-01-31,43649,32009038231765586338,6018,31413.90625,1406776443,10.71,8339.12,
2017-02-01,44541,38115541106272603500,6009,31332.1875,1723454015,10.71,8226.0029,
2017-02-02,43709,35459397355305276751,6047,31414.84375,1558834935,10.78,8407.2648,
2017-02-03,42778,34059355115180443983,5990,31273.28125,1519386885,10.95,8271.9789,
2017-02-04,45410,32971661726655976851,6078,31760.78125,1441528397,11.32,8427.7058,
2017-02-05,46542,34840821328830373260,6077,31601.5625,1567592675,11.22,8773.2937,
2017-02-06,47306,35865613624237052074,6050,31623.59375,1599155373,11.32,8877.6557,
2017-02-07,51866,46068715002669749283,5998,31491.40625,1983099544,11.45,8865.7805,
2017-02-08,51089,43713741651080893871,6067,31707.96875,1831684518,11.39,8981.8497,
2017-02-09,47873,40681621672173072888,6029,31427.1875,1730081198,10.94,8947.4759,
2017-02-10,52222,46219403549474186041,6040,31496.40625,2034959642,11.34,9217.8017,
2017-02-11,46560,38495933170703538976,6038,31589.84375,1761766435,11.43,9275.2906,
2017-02-12,45319,40336776565119468871,6059,31569.6875,1715520962,11.42,9392.2664,
