Date,Tx count,Tx fees (ETH),Block count,Block rewards (ETH),Gas used,Price (USD),Estimated TWh per Year,Minimum TWh per Year,Block reward (ETH),Hashrate (GH/s),Hashcount (EH/day),Estimated GWh per day,Minimum GWh per day
10/9/2018,537028,387.4958371,6149,20351.0625,37000810498,227.49,18.94589905,9.467649649,3,263567.6875,22.7722482,51.90657274,25.93876616
10/10/2018,516772,447.9409647,6168,20361.75,34139298437,225.26,18.95955577,9.406914235,3,263745.3818,22.78760099,51.94398841,25.77236777
10/11/2018,570525,471.9269088,6143,20487.5625,37661276962,189.83,18.94959691,9.183910526,3,259550.9898,22.42520552,51.91670386,25.1613987
10/12/2018,562140,617.706521,6170,20381.8125,38451490999,195.97,18.96436847,9.203394081,3,259276.4273,22.40148332,51.95717389,25.2147783
10/13/2018,541797,341.1145822,6176,20437.125,36203199069,199.45,18.97990043,9.086394923,3,256898.5131,22.19603153,51.99972721,24.89423267
10/14/2018,511719,295.7844661,6182,20465.0625,35376080289,194.99,18.96933432,9.005890838,3,259153.1832,22.39083503,51.97077896,24.67367353
10/15/2018,562011,409.7144918,6095,20313.375,33358306047,210.8,18.98323241,9.006319787,3,257050.9069,22.20919836,52.00885592,24.67484873
10/16/2018,575450,351.7551678,6114,20380.96875,35819639765,210.22,18.97262866,8.816589798,3,257301.1164,22.23081646,51.97980455,24.15504054
10/17/2018,580354,382.899377,6130,20399.15625,36418616658,207.6,18.98765669,8.78269322,3,255963.6456,22.11525898,52.02097723,24.06217321
10/18/2018,565791,362.9863773,6142,20437.59375,36642236034,202.49,18.99881647,8.82502732,3,260467.6722,22.50440688,52.05155197,24.17815704
10/19/2018,601119,414.5677448,6065,20293.59375,35201821247,202.86,18.98469954,8.704509759,3,257014.036,22.20601271,52.01287545,23.84797194
10/20/2018,534080,365.6828936,6158,20449.96875,35802525028,205.08,18.99413589,8.617061026,3,254001.5821,21.94573669,52.03872847,23.60838637
10/21/2018,508014,331.5280219,6124,20356.59375,35947512741,204.77,19.00037094,8.506733788,3,250880.723,21.67609447,52.05581079,23.30611997
10/22/2018,577314,399.5440083,6065,20248.78125,37370081491,203.6,18.98299177,8.3016683,3,248448.5101,21.46595127,52.00819663,22.74429671
10/23/2018,556231,407.2414001,6168,20575.875,36490238324,203.7,18.98360443,8.250451866,3,251290.444,21.71149436,52.00987515,22.60397772
10/24/2018,532709,470.9444351,6124,20383.03125,37871758031,202.92,18.96199829,8.31409999,3,252624.5976,21.82676523,51.95068025,22.77835614
10/25/2018,537236,543.0080394,6123,20246.625,39963554987,201.23,18.94502111,8.252039077,3,248587.8675,21.47799175,51.90416742,22.60832624
10/26/2018,551218,480.7497307,6122,20502.09375,37790304411,203.37,18.92441485,8.101134692,3,247418.1596,21.37692899,51.84771192,22.19488957
10/27/2018,499165,352.7770781,6100,20242.78125,34908844690,202.79,18.89484535,8.092737584,3,249171.0755,21.52838092,51.76669959,22.17188379
10/28/2018,509862,332.8198702,6137,20309.0625,34801193735,203.72,18.87767307,7.985370468,3,247255.9293,21.36291229,51.71965225,21.87772731
10/29/2018,614695,427.2276644,6111,20396.0625,35640730470,195.67,18.84986706,7.825634638,3,245030.1321,21.17060341,51.6434714,21.4400949
10/30/2018,608397,422.8317184,6043,20171.25,35022078049,196.19,18.82747715,7.945140217,3,246201.3542,21.271797,51.58212918,21.76750744
10/31/2018,585707,423.3915605,6157,20505.09375,35624494130,197.85,18.94483457,7.939720402,3,250905.0699,21.67819804,51.90365636,21.75265864
11/1/2018,589096,406.7283298,6069,20239.21875,34809635846,198.73,19.09462196,7.77999968,3,244006.5278,21.082164,52.31403277,21.31506762
11/2/2018,548534,443.7313852,6069,20139.65625,34820768824,201.02,19.2934623,7.555102109,3,238273.7031,20.58684795,52.85880082,20.69890989
11/3/2018,505015,396.9843326,6119,20180.34375,33992268567,199.47,19.18967355,7.520983671,3,238121.4847,20.57369628,52.57444808,20.60543472
11/4/2018,510848,353.364413,6109,20283.09375,34551676453,211.3,19.76092477,7.495136423,3,242188.0672,20.92504901,54.13951992,20.53462034
11/5/2018,582354,503.1924269,6075,20394.09375,35479168187,209.7,19.84395022,7.374700053,3,240396.5874,20.77026515,54.3669869,20.20465768
11/6/2018,597166,508.6021176,6064,20251.78125,35232747104,219.56,20.1826287,7.379177889,3,240620.5981,20.78961968,55.29487315,20.21692572
11/7/2018,564602,467.8168061,6144,20481.46875,35282954657,217.99,19.87831184,7.362727396,3,242339.0598,20.93809477,54.46112833,20.17185588
11/8/2018,555392,547.5882472,6066,20235.28125,34928286756,211.29,19.39221371,7.437819224,3,244303.624,21.10783311,53.12935263,20.37758692
11/9/2018,547848,411.3881521,6091,20245.40625,34364620711,209.39,19.07599604,7.276034004,3,239347.1981,20.67959792,52.26300285,19.93433974
11/10/2018,489120,298.407836,6113,20418,35048287080,211.9,19.03307008,7.182938004,3,241506.2067,20.86613626,52.14539748,19.6792822
11/11/2018,527799,276.6102967,6121,20308.21875,35261652912,211.7,18.89453057,7.360818114,3,246520.2576,21.29935026,51.76583718,20.16662497
11/12/2018,571162,443.3535503,6171,20312.53125,35126834156,210.81,18.86431884,7.18272809,3,240140.4087,20.74813131,51.68306532,19.6787071
11/13/2018,553590,477.6172459,6095,20270.0625,33996251185,206.42,18.59781826,7.20450513,3,242075.0552,20.91528477,50.95292674,19.73837022
11/14/2018,582181,578.0498418,6071,20119.125,35751989357,182.72,17.04315452,7.094787551,3,242719.7623,20.97098746,46.69357403,19.43777411
11/15/2018,563051,628.5643454,6073,20011.3125,35050498504,181.53,15.92396787,7.141647856,3,241426.555,20.85925435,43.62730923,19.56615851
11/16/2018,552107,543.543242,6182,20274.75,35420405742,174.84,15.84221294,7.118326242,3,245905.3567,21.24622282,43.40332312,19.50226368
11/17/2018,505581,408.4340858,6112,20020.40625,34989887308,174.22,15.60451,6.925334307,3,236757.3434,20.45583447,42.75208219,18.97351865
11/18/2018,484801,459.6931282,6159,20209.21875,36390346551,177.53,15.69805448,6.837928477,3,237403.7532,20.51168428,43.00836844,18.73405062
11/19/2018,622942,632.8356542,5999,19913.53125,39183219447,148.22,13.78356298,6.774105493,3,234641.4812,20.27302398,37.76318625,18.55919313
11/20/2018,625752,650.5701754,6028,20015.625,37830924179,130.74,12.17570194,6.579350856,3,230234.6676,19.89227528,33.35808751,18.02561878
11/21/2018,579531,526.8918096,6136,20229.5625,36979108654,136.5,12.09411242,6.266666798,3,221561.8192,19.14294118,33.13455458,17.16895013
11/22/2018,568895,501.9706126,6063,19933.40625,35312592066,124.83,11.66594419,6.108870508,3,215752.1927,18.64098945,31.96149093,16.73663153
11/23/2018,559992,527.5046085,6119,20121.375,36169776966,123.37,11.035526,6.091655417,3,218447.3683,18.87385262,30.23431781,16.6894669
11/24/2018,497091,460.6956845,6119,20006.25,32414441192,112.75,10.62237121,6.079195184,3,216064.3952,18.66796375,29.10238688,16.65532927
11/25/2018,529038,529.5330937,6154,20018.71875,33912327881,116.75,9.982292723,5.969392418,3,212268.4544,18.33999446,27.34874719,16.35449978
11/26/2018,557388,520.8428368,6071,20047.03125,35194617770,108.87,9.920963919,5.85180658,3,212144.5729,18.3292911,27.18072307,16.03234679
11/27/2018,565825,484.2971161,5995,19749.375,36450146880,110.19,9.638513025,5.477594575,3,195098.6206,16.85652082,26.406885,15.00710842
11/28/2018,622580,644.5610578,6026,19893.28125,38279118175,122.88,10.3349308,5.123811109,3,187566.5787,16.2057524,28.3148789,14.03783865
11/29/2018,555591,736.8574209,6121,20100,40567003945,117.48,9.940709628,5.127202417,3,190642.8421,16.47154156,27.2348209,14.04712991
11/30/2018,599039,889.6326785,6046,19921.78125,41498304998,112.87,9.587050507,5.08001211,3,189699.1171,16.39000372,26.2658918,13.9178414
12/1/2018,525757,585.9184021,6057,19763.0625,37855433451,118.5,9.866299246,5.193885198,3,194472.9925,16.80246655,27.03095684,14.22982246
12/2/2018,492410,514.3892108,6061,19630.21875,36978836176,115.96,9.756327134,4.99855882,3,186119.0702,16.08068767,26.72966338,13.6946817
12/3/2018,548100,599.6450653,6033,19600.875,38468734821,108.23,9.222796296,4.91702618,3,185698.7963,16.044376,25.26793506,13.4713046
12/4/2018,565202,608.9956876,6039,19660.125,38517989207,109.82,9.248776989,4.979585286,3,189779.3064,16.39693207,25.33911504,13.64269941
12/5/2018,595937,651.568036,6017,19706.0625,39852764865,101.57,8.802769268,4.824841445,3,185236.3756,16.00442285,24.11717608,13.21874368
12/6/2018,590923,504.2197682,6056,19742.25,38989485540,90.43,8.093769415,4.833540927,3,188467.1311,16.28356013,22.17471073,13.24257788
12/7/2018,572417,491.7059467,5972,19490.8125,37593409260,93.61,7.473500085,4.696002446,3,180043.8657,15.55579,20.4753427,12.86576013
12/8/2018,552651,351.1176294,6023,19539.75,36351324362,91.44,7.577340759,4.547138768,3,176367.3456,15.23813866,20.7598377,12.45791443
12/9/2018,507555,340.6541963,6097,19577.25,36042196703,94.42,7.867677307,4.511079088,3,174777.9395,15.10081397,21.55528029,12.35912079
12/10/2018,555379,403.8920435,6176,20030.34375,36021573269,90.7,7.64367826,4.576108064,3,184534.788,15.94380568,20.94158427,12.53728237
12/11/2018,536006,384.9648081,5984,19357.3125,35585775449,88.05,7.422672857,4.517164174,3,177759.9197,15.35845706,20.33609002,12.37579226
12/12/2018,533920,368.9459198,6076,19606.3125,35633103181,90.52,7.588253593,4.353650297,3,172754.9686,14.92602929,20.78973587,11.92780903
12/13/2018,565689,437.2470373,6097,19764.375,36378262445,86.39,7.41559426,4.250355709,3,171179.1852,14.7898816,20.3166966,11.64481016
12/14/2018,567306,588.2778597,6014,19412.71875,35301553719,83.9,7.131472907,4.195286736,3,167959.6613,14.51171474,19.53828194,11.49393626
12/15/2018,551916,338.956378,6115,19813.78125,36402769541,84.27,7.075602786,4.155965063,3,171971.1573,14.85830799,19.38521311,11.38620565
12/16/2018,516697,308.8249106,6039,19526.25,35819776292,85.39,7.285014256,4.120335627,3,169448.7942,14.64037582,19.95894317,11.28859076
12/17/2018,570051,392.5739418,5891,19068.1875,36051418221,95.44,7.699212391,4.025205547,3,166783.1153,14.41006116,21.09373258,11.0279604
12/18/2018,556320,662.0927348,5861,18865.96875,36527372942,102.44,8.150349661,3.926169959,3,163361.85,14.11446384,22.3297251,10.75663002
12/19/2018,597824,449.8792085,5849,18796.125,36762367264,100.63,8.711889295,3.913391032,3,165252.0656,14.27777847,23.86818985,10.72161927
12/20/2018,602429,445.5068438,5853,18806.4375,37023946256,116.43,9.347979178,3.890921906,3,164235.7302,14.18996709,25.61090186,10.66006002
12/21/2018,606526,425.3365536,5837,18829.59375,36552504498,109.44,9.455293776,3.911998314,3,166137.2784,14.35426085,25.90491445,10.7178036
12/22/2018,495551,325.7114363,5925,19038.46875,34836369241,118.36,9.685728186,3.872095373,3,168323.7647,14.54317327,26.53624161,10.60848047
12/23/2018,543655,362.0133636,5865,18869.4375,35278772565,131.56,9.64,3.897950432,3,169348.9776,14.63175166,26.4109589,10.67931625
12/24/2018,615551,440.5974996,5927,19045.03125,36861433769,140.87,9.620405613,4.029826107,3,177137.159,15.30465054,26.35727565,11.04061947
12/25/2018,535001,439.2599119,5967,19079.4375,37583083400,130.99,9.208218621,4.129389331,3,182556.3271,15.77286666,25.22799622,11.31339543
12/26/2018,560047,507.3454868,5961,19244.4375,36661738118,132.61,9.244172351,4.207921845,3,189689.6534,16.38918605,25.32649959,11.528553
12/27/2018,548411,339.1474947,5893,18935.8125,35126659397,116.72,8.628542009,4.125223774,3,184499.9643,15.94079692,23.63984112,11.30198294
12/28/2018,572189,363.6774046,5907,18980.15625,36116056243,139.73,9.15739459,4.046417373,3,181452.6836,15.67751186,25.0887523,11.08607499
12/29/2018,543746,321.0541148,5960,19155.375,35134737753,137.3,9.786570156,3.989282276,3,182108.4782,15.73417252,26.81252098,10.92954048
12/30/2018,460395,565.4777008,5886,18847.40625,37035235634,141.33,9.827559174,4.067351272,3,183085.9828,15.81862891,26.92481965,11.14342814
12/31/2018,522040,332.2533144,5921,19002.75,35111827402,133.49,9.629062779,4.026182114,3,185526.8826,16.02952266,26.38099392,11.03063593
1/1/2019,448168,302.7395372,5871,18715.875,32962591808,142.66,9.77167041,3.875251558,3,174844.3888,15.10655519,26.77169975,10.61712756
1/2/2019,589959,346.5328971,5931,19119.65625,35364525440,156.57,10.28254171,3.853555146,3,180873.7589,15.62749277,28.17134715,10.55768533
1/3/2019,596620,328.0423784,5580,17933.25,33987627591,149.44,10.15117072,3.945494195,3,181264.0069,15.6612102,27.81142663,10.80957314
1/4/2019,549398,360.3244464,5554,17831.90625,33754357918,156.04,10.35697418,3.903837195,3,180399.7742,15.58654049,28.37527173,10.69544437
1/5/2019,511189,494.4826824,5620,18024.75,32335694087,156.23,10.48615732,3.898293888,3,185468.098,16.02444367,28.72919814,10.68025723
1/6/2019,487372,299.719299,5585,17804.71875,30112976964,158.61,10.3696743,4.029130329,3,187186.1718,16.17288524,28.41006658,11.03871323
1/7/2019,550964,336.3862761,5610,18041.625,31915860028,152.09,10.27311881,3.942003272,3,190298.3768,16.44177976,28.14553099,10.80000896
1/8/2019,553367,312.9878546,5562,17777.90625,31137208059,151.1,10.14817752,3.917943658,3,184981.6534,15.98241485,27.80322608,10.73409221
1/9/2019,558847,299.2979444,5610,18022.5,31279267451,151.17,10.23608589,3.928921649,3,190211.5117,16.43427461,28.04407093,10.7641689
1/10/2019,582839,365.2110384,5568,17846.8125,32195149893,127.96,8.984969803,3.877771469,3,186276.7852,16.09431424,24.61635562,10.62403142
1/11/2019,541838,331.2395423,5566,17797.59375,33318084869,127.16,8.772232488,3.871707761,3,186790.9227,16.13873572,24.03351367,10.60741852
1/12/2019,452707,247.1068657,5541,17700.75,29702483987,125.83,8.757458659,3.783992017,3,181093.0092,15.64643599,23.99303742,10.36710142
1/13/2019,481347,266.1134797,5635,17955.09375,29548320450,116.56,8.514729752,3.712516944,3,182569.7794,15.77402894,23.32802672,10.1712793
1/14/2019,577239,507.8723391,5629,18008.90625,33474170588,129.74,8.4914835,3.748947857,3,184943.4647,15.97911535,23.26433836,10.27109002
1/15/2019,539896,422.7306952,5619,17920.40625,31544999460,121.22,8.458810071,3.81476072,3,188708.0399,16.30437465,23.17482211,10.45139923
1/16/2019,507687,432.1166909,5528,17603.8125,32162670591,123.12,8.274098882,3.677655037,3,179529.688,15.51136504,22.66876406,10.07576722
1/17/2019,517082,329.7179088,5561,17706.75,30901966019,123.72,8.203464967,3.61338818,3,177700.9741,15.35336416,22.47524648,9.899693644
1/18/2019,538899,369.6552893,5619,17790.09375,31952137313,120.57,8.160133507,3.56674594,3,177754.3264,15.3579738,22.35653016,9.771906685
1/19/2019,539125,331.1483997,5683,18009.5625,33878498386,124.85,8.3399213,3.637114438,3,184503.3671,15.94109092,22.84909945,9.96469709
1/20/2019,537705,307.1551589,5599,17764.21875,33077247331,118.41,8.102647291,3.651633493,3,184550.3414,15.9451495,22.19903367,10.00447532
1/21/2019,582751,355.5677709,5094,16141.125,33763981311,116.72,7.896340308,3.560085242,3,178144.598,15.39169327,21.63380906,9.753658197
1/22/2019,605558,486.4309336,5072,16084.78125,34637145295,119.12,7.939848124,3.541119103,3,180021.9752,15.55389866,21.75300856,9.701696173
